"id_zona","date","sup_agua"
"ZC3","2016-12-10",19.952879873456066
"ZS2","2016-12-10",0.047345100041733715
"ZS1","2016-12-10",2.1580522273930876
"ZC2","2016-12-10",12.67019096623181
"ZC4","2016-12-10",19.72655028218163
"ZS3","2016-12-10",2.9863521765764647
"ZC1","2017-01-29",85.3924702944952
"ZC3","2017-01-29",54.9117356649945
"ZS2","2017-01-29",0.13019902511476772
"ZS1","2017-01-29",2.1956926732197113
"ZC2","2017-01-29",21.583522983173957
"ZC4","2017-01-29",47.50054262508589
"ZS3","2017-01-29",9.0414386587384
"ZC1","2017-02-28",99.37182090783901
"ZC3","2017-02-28",60.21120293121889
"ZS2","2017-02-28",0.09469020008346743
"ZS1","2017-02-28",4.115355410377516
"ZC2","2017-02-28",30.349527198183175
"ZC4","2017-02-28",52.10202872647345
"ZS3","2017-02-28",13.469478092972468
"ZC1","2017-03-20",102.79194706739818
"ZC3","2017-03-20",46.18579372144
"ZS2","2017-03-20",0.11836275010433428
"ZS1","2017-03-20",3.1492506341608433
"ZC2","2017-03-20",24.91067584349258
"ZC4","2017-03-20",31.240582769061703
"ZS3","2017-03-20",6.961289901261
"ZC1","2017-04-09",104.89493726259639
"ZC3","2017-04-09",46.472251411506186
"ZS2","2017-04-09",0
"ZS1","2017-04-09",3.312359232742879
"ZC2","2017-04-09",23.032246368847748
"ZC4","2017-04-09",31.003286400604498
"ZS3","2017-04-09",7.311413949549275
"ZC1","2017-07-18",148.07264648084987
"ZC3","2017-07-18",45.96544165215832
"ZS2","2017-07-18",1.1362824010016093
"ZS1","2017-07-18",5.119100632420813
"ZC2","2017-07-18",29.269123317341702
"ZC4","2017-07-18",62.37799320401158
"ZS3","2017-07-18",15.652604511711125
"ZC1","2017-08-02",182.66130100713602
"ZC3","2017-08-02",74.32475296871046
"ZS2","2017-08-02",0.047345100041733715
"ZS1","2017-08-02",4.077714964550893
"ZC2","2017-08-02",25.328104615635876
"ZC4","2017-08-02",63.04861337573846
"ZS3","2017-08-02",14.972951947386827
"ZC1","2017-08-07",109.8978402532784
"ZC3","2017-08-07",51.848841901979156
"ZS2","2017-08-07",0.4734510004173371
"ZS1","2017-08-07",4.316104454786175
"ZC2","2017-08-07",27.18197945662522
"ZC4","2017-08-07",60.7994564921006
"ZS3","2017-08-07",14.828783221621066
"ZC1","2017-08-22",78.61862819206733
"ZC3","2017-08-22",42.792371854502136
"ZS2","2017-08-22",0.4379421753860369
"ZS1","2017-08-22",4.027527703448728
"ZC2","2017-08-22",28.200996753327974
"ZC4","2017-08-22",49.70843057507903
"ZS3","2017-08-22",13.016376383422935
"ZC1","2017-08-27",79.41555079235296
"ZC3","2017-08-27",39.18961552174668
"ZS2","2017-08-27",0.46161472540690374
"ZS1","2017-08-27",3.9522468117954808
"ZC2","2017-08-27",24.54235633866026
"ZC4","2017-08-27",45.37519254238222
"ZS3","2017-08-27",12.007195303062614
"ZC1","2017-09-16",52.47513955491922
"ZC3","2017-09-16",9.04545244401294
"ZS2","2017-09-16",0
"ZS1","2017-09-16",3.6385764299069505
"ZC2","2017-09-16",20.773220072542852
"ZC4","2017-09-16",30.962017466959768
"ZS3","2017-09-16",8.238212900900592
"ZC1","2017-10-06",51.069456634970955
"ZC3","2017-10-06",18.35532737116389
"ZS2","2017-10-06",0
"ZS1","2017-10-06",3.563295538253703
"ZC2","2017-10-06",23.732053428029154
"ZC4","2017-10-06",30.136638794065135
"ZS3","2017-10-06",5.396029450089888
"ZC1","2017-10-21",52.652233466093804
"ZC3","2017-10-21",22.993738429543246
"ZS2","2017-10-21",0.011836275010433429
"ZS1","2017-10-21",3.73895095211128
"ZC2","2017-10-21",20.58906032012669
"ZC4","2017-10-21",27.650185541970068
"ZS3","2017-10-21",5.8285356273871685
"ZC1","2017-11-10",57.02423939821637
"ZC3","2017-11-10",23.73191786163687
"ZS2","2017-11-10",0.07101765006260058
"ZS1","2017-11-10",3.73895095211128
"ZC2","2017-11-10",18.698353528654113
"ZC4","2017-11-10",26.50497263332877
"ZS3","2017-11-10",4.798759014774595
"ZC1","2017-11-15",64.91598681493382
"ZC3","2017-11-15",24.987924656542443
"ZS2","2017-11-15",0.082853925073034
"ZS1","2017-11-15",3.9898872576221045
"ZC2","2017-11-15",18.71063084548186
"ZC4","2017-11-15",26.701000068141244
"ZS3","2017-11-15",4.551612627747577
"ZC1","2017-11-20",65.52474713459645
"ZC3","2017-11-20",24.249745224448816
"ZS2","2017-11-20",0.09469020008346743
"ZS1","2017-11-20",3.600935984080327
"ZC2","2017-11-20",18.993009132519973
"ZC4","2017-11-20",24.235181282868542
"ZS3","2017-11-20",4.551612627747577
"ZC1","2017-11-30",71.14747881438953
"ZC3","2017-11-30",26.5964947622987
"ZS2","2017-11-30",0.13019902511476772
"ZS1","2017-11-30",3.73895095211128
"ZC2","2017-11-30",18.280924756510817
"ZC4","2017-11-30",22.997113273526598
"ZS3","2017-11-30",4.510421563243074
"ZC1","2017-12-05",74.83324584071057
"ZC3","2017-12-05",24.39297406948191
"ZS2","2017-12-05",0.082853925073034
"ZS1","2017-12-05",3.6260296146314093
"ZC2","2017-12-05",17.716168182434593
"ZC4","2017-12-05",21.8519003648853
"ZS3","2017-12-05",4.098510918198045
"ZC1","2017-12-10",82.3043952183884
"ZC3","2017-12-10",29.009349920933094
"ZS2","2017-12-10",0.082853925073034
"ZS1","2017-12-10",3.8518722895911512
"ZC2","2017-12-10",16.905865271803492
"ZC4","2017-12-10",22.336810335210895
"ZS3","2017-12-10",4.0779153859457935
"ZC1","2017-12-20",103.5778012982354
"ZC3","2017-12-20",38.341260055012214
"ZS2","2017-12-20",0.13019902511476772
"ZS1","2017-12-20",4.065168149275352
"ZC2","2017-12-20",19.987471795567238
"ZC4","2017-12-20",21.800314197829387
"ZS3","2017-12-20",3.851364531171027
"ZC1","2017-12-25",92.50943184982384
"ZC3","2017-12-25",32.579053443296296
"ZS2","2017-12-25",0.07101765006260058
"ZS1","2017-12-25",3.7013105062846563
"ZC2","2017-12-25",17.838941350712034
"ZC4","2017-12-25",20.211460252507223
"ZS3","2017-12-25",3.4600494183782486
"ZC1","2017-12-30",96.02917333441872
"ZC3","2017-12-30",32.0942788908766
"ZS2","2017-12-30",0.082853925073034
"ZS1","2017-12-30",3.9271531812443983
"ZC2","2017-12-30",18.600134994032164
"ZC4","2017-12-30",20.324949820030234
"ZS3","2017-12-30",3.3570717571169917
"ZC1","2018-01-14",85.31499170835633
"ZC3","2018-01-14",35.52075356820672
"ZS2","2018-01-14",0.023672550020866857
"ZS1","2018-01-14",3.375093309120585
"ZC2","2018-01-14",18.821126696931557
"ZC4","2018-01-14",23.089968374227244
"ZS3","2018-01-14",3.4394538861259973
"ZC1","2018-01-19",87.70575950921322
"ZC3","2018-01-19",32.55701823636813
"ZS2","2018-01-19",0.03550882503130029
"ZS1","2018-01-19",3.5883891688047855
"ZC2","2018-01-19",18.526471093065698
"ZC4","2018-01-19",21.263818060447875
"ZS3","2018-01-19",3.2334985636034825
"ZC1","2018-02-08",120.04753503747182
"ZC3","2018-02-08",83.76683913743042
"ZS2","2018-02-08",2.5566354022536206
"ZS1","2018-02-08",13.814043618370869
"ZC2","2018-02-08",45.78211445065738
"ZC4","2018-02-08",53.40200013628249
"ZS3","2018-02-08",10.524316980900506
"ZC1","2018-02-18",111.94548860123454
"ZC3","2018-02-18",71.17371837798244
"ZS2","2018-02-18",1.017919650897275
"ZS1","2018-02-18",10.677339799485567
"ZC2","2018-02-18",42.04981013502321
"ZC4","2018-02-18",33.33498115153183
"ZS3","2018-02-18",7.5997514010807965
"ZC1","2018-02-23",114.81219628837313
"ZC3","2018-02-23",64.89368440345457
"ZS2","2018-02-23",1.183627501043343
"ZS1","2018-02-23",10.68988661476111
"ZC2","2018-02-23",42.012978184539975
"ZC4","2018-02-23",30.17790772770987
"ZS3","2018-02-23",5.231265192071876
"ZC1","2018-02-28",116.56099866122216
"ZC3","2018-02-28",65.31235333508977
"ZS2","2018-02-28",1.1481186760120425
"ZS1","2018-02-28",9.460298717758072
"ZC2","2018-02-28",38.99275824491495
"ZC4","2018-02-28",29.16681885341395
"ZS3","2018-02-28",5.272456256576379
"ZC1","2018-03-05",109.0345074363023
"ZC3","2018-03-05",59.56116432683794
"ZS2","2018-03-05",0.9705745508555412
"ZS1","2018-03-05",7.277152859813901
"ZC2","2018-03-05",36.26719390915578
"ZC4","2018-03-05",27.567647674680604
"ZS3","2018-03-05",5.045905401801613
"ZC1","2018-03-10",112.53211218200036
"ZC3","2018-03-10",63.02069181456031
"ZS2","2018-03-10",1.2309726010850766
"ZS1","2018-03-10",7.126591076507406
"ZC2","2018-03-10",35.420059048041445
"ZC4","2018-03-10",27.66050277538125
"ZS3","2018-03-10",5.272456256576379
"ZC1","2018-03-15",119.53839004284487
"ZC3","2018-03-15",65.80814549097356
"ZS2","2018-03-15",1.4558618262833116
"ZS1","2018-03-15",8.531834387368022
"ZC2","2018-03-15",35.9357063548067
"ZC4","2018-03-15",27.784309576315444
"ZS3","2018-03-15",5.087096466306115
"ZC1","2018-03-20",116.38390475004759
"ZC3","2018-03-20",60.37646698318015
"ZS2","2018-03-20",1.1954637760537763
"ZS1","2018-03-20",7.327340120916065
"ZC2","2018-03-20",34.20460468209479
"ZC4","2018-03-20",26.969248136832
"ZS3","2018-03-20",5.045905401801613
"ZC1","2018-03-25",121.02155154893202
"ZC3","2018-03-25",63.97922331593561
"ZS2","2018-03-25",1.3848441762207113
"ZS1","2018-03-25",8.017414961070832
"ZC2","2018-03-25",34.90441174127619
"ZC4","2018-03-25",27.062103237532646
"ZS3","2018-03-25",5.354838385585385
"ZC1","2018-04-04",122.41616609943189
"ZC3","2018-04-04",63.30714950462649
"ZS2","2018-04-04",0.6865039506051389
"ZS1","2018-04-04",7.2520592292628185
"ZC2","2018-04-04",36.144420740878346
"ZC4","2018-04-04",31.137410434949878
"ZS3","2018-04-04",9.0414386587384
"ZC1","2018-04-09",121.92915784370179
"ZC3","2018-04-09",68.06675420111077
"ZS2","2018-04-09",0.6273225755529717
"ZS1","2018-04-09",6.0977522239130275
"ZC2","2018-04-09",35.75154660239053
"ZC4","2018-04-09",32.47865077840365
"ZS3","2018-04-09",9.103225255495154
"ZC1","2018-04-14",118.85215113704335
"ZC3","2018-04-14",68.76086321934805
"ZS2","2018-04-14",0.6154863005425383
"ZS1","2018-04-14",7.101497445956324
"ZC2","2018-04-14",33.01370494980362
"ZC4","2018-04-14",33.541325819755485
"ZS3","2018-04-14",9.288585045765418
"ZC1","2018-04-19",118.66398885642037
"ZC3","2018-04-19",65.79712788750948
"ZS2","2018-04-19",0.2840706002504023
"ZS1","2018-04-19",4.7803366199812
"ZC2","2018-04-19",31.712309366062758
"ZC4","2018-04-19",37.049185179557654
"ZS3","2018-04-19",9.535731432792435
"ZC1","2018-05-04",122.78142229122946
"ZC3","2018-05-04",64.24364579907363
"ZS2","2018-05-04",0.07101765006260058
"ZS1","2018-05-04",5.821722287851121
"ZC2","2018-05-04",32.26478862331124
"ZC4","2018-05-04",36.47142010853141
"ZS3","2018-05-04",10.874441029188782
"ZC1","2018-05-09",128.86902548785582
"ZC3","2018-05-09",67.25145154476854
"ZS2","2018-05-09",0.15387157513563457
"ZS1","2018-05-09",4.516853499194835
"ZC2","2018-05-09",31.982410336273126
"ZC4","2018-05-09",37.71980535128454
"ZS3","2018-05-09",12.769229996395918
"ZC1","2018-05-19",86.77601647554665
"ZC3","2018-05-19",38.297189641155875
"ZS2","2018-05-19",0.023672550020866857
"ZS1","2018-05-19",4.316104454786175
"ZC2","2018-05-19",27.685349446562725
"ZC4","2018-05-19",42.465732720428655
"ZS3","2018-05-19",12.21315062558513
"ZC1","2018-05-24",86.47717050043954
"ZC3","2018-05-24",42.08724523280076
"ZS2","2018-05-24",0.011836275010433429
"ZS1","2018-05-24",4.767789804705659
"ZC2","2018-05-24",29.625165505346278
"ZC4","2018-05-24",39.277707596373155
"ZS3","2018-05-24",12.769229996395918
"ZC1","2018-05-29",95.38720790641085
"ZC3","2018-05-29",50.658940727858095
"ZS2","2018-05-29",0.023672550020866857
"ZS1","2018-05-29",4.040074518724269
"ZC2","2018-05-29",30.681014752532263
"ZC4","2018-05-29",40.6292651732381
"ZS3","2018-05-29",13.016376383422935
"ZC1","2018-06-08",94.70096900060932
"ZC3","2018-06-08",46.36207537686534
"ZS2","2018-06-08",0.011836275010433429
"ZS1","2018-06-08",3.7891382132134446
"ZC2","2018-06-08",29.0726862480978
"ZC4","2018-06-08",39.793569266932295
"ZS3","2018-06-08",12.398510415855391
"ZC1","2018-06-18",74.68935703788122
"ZC3","2018-06-18",25.06504788079103
"ZS2","2018-06-18",0.03550882503130029
"ZS1","2018-06-18",4.353744900612799
"ZC2","2018-06-18",26.040188991645028
"ZC4","2018-06-18",39.97927946833359
"ZS3","2018-06-18",11.945408706305859
"ZC1","2018-07-08",60.909237074608825
"ZC3","2018-07-08",20.22831996005817
"ZS2","2018-07-08",0.03550882503130029
"ZS1","2018-07-08",4.05262133399981
"ZC2","2018-07-08",25.217608764186178
"ZC4","2018-07-08",37.668219184228626
"ZS3","2018-07-08",12.336723819098637
"ZC1","2018-08-12",121.16544035176138
"ZC3","2018-08-12",64.66231473070883
"ZS2","2018-08-12",6.190371830456683
"ZS1","2018-08-12",7.440261458395937
"ZC2","2018-08-12",38.52622020546068
"ZC4","2018-08-12",64.46207435307052
"ZS3","2018-08-12",16.82654985008946
"ZC1","2018-08-17",119.837236017952
"ZC3","2018-08-17",62.21640676168217
"ZS2","2018-08-17",5.113270804507241
"ZS1","2018-08-17",6.43651623635264
"ZC2","2018-08-17",36.009370255773156
"ZC4","2018-08-17",64.08033671685675
"ZS3","2018-08-17",16.22927941477417
"ZC1","2018-08-22",118.69719396476559
"ZC3","2018-08-22",57.34662603055706
"ZS2","2018-08-22",4.7700188292046715
"ZS1","2018-08-22",5.633520058718003
"ZC2","2018-08-22",33.84856249409021
"ZC4","2018-08-22",62.790682540458896
"ZS3","2018-08-22",15.487840253693113
"ZC1","2018-08-27",117.74531419220222
"ZC3","2018-08-27",54.889700458066336
"ZS2","2018-08-27",4.0716786035891
"ZS1","2018-08-27",4.579587575572541
"ZC2","2018-08-27",31.99468765310087
"ZC4","2018-08-27",53.959130740486366
"ZS3","2018-08-27",14.02555746378326
"ZC1","2018-09-01",113.79390629911929
"ZC3","2018-09-01",39.35487957370794
"ZS2","2018-09-01",2.6394893273266544
"ZS1","2018-09-01",3.7891382132134446
"ZC2","2018-09-01",25.757810704606918
"ZC4","2018-09-01",45.15853064074738
"ZS3","2018-09-01",9.535731432792435
"ZC1","2018-09-06",108.91275537236979
"ZC3","2018-09-06",45.734071979412555
"ZS2","2018-09-06",2.923559927577057
"ZS1","2018-09-06",3.73895095211128
"ZC2","2018-09-06",30.361804515010917
"ZC4","2018-09-06",40.27847923725789
"ZS3","2018-09-06",7.826302255855563
"ZC1","2018-09-11",110.16348112004029
"ZC3","2018-09-11",41.040572903712786
"ZS2","2018-09-11",2.4027638271179863
"ZS1","2018-09-11",3.6260296146314093
"ZC2","2018-09-11",28.59387089181578
"ZC4","2018-09-11",38.84438379310347
"ZS3","2018-09-11",9.679900158558196
"ZC1","2018-09-16",112.54318055144877
"ZC3","2018-09-16",43.82802658012603
"ZS2","2018-09-16",1.7044236015024137
"ZS1","2018-09-16",3.6385764299069505
"ZC2","2018-09-16",27.329307258558146
"ZC4","2018-09-16",35.037324664376996
"ZS3","2018-09-16",6.322828401441204
"ZC1","2018-09-21",115.57591378031353
"ZC3","2018-09-21",35.73008803402431
"ZS2","2018-09-21",1.7872775265754477
"ZS1","2018-09-21",3.2872656021917965
"ZC2","2018-09-21",26.764550684481925
"ZC4","2018-09-21",34.39765619288366
"ZS3","2018-09-21",6.158064143423193
"ZC1","2018-09-26",129.9979991715938
"ZC3","2018-09-26",38.67178815893473
"ZS2","2018-09-26",2.1186932268675838
"ZS1","2018-09-26",3.3249060480184203
"ZC2","2018-09-26",27.955450416773097
"ZC4","2018-09-26",35.274621032834204
"ZS3","2018-09-26",6.343423933693456
"ZC1","2018-10-01",136.90466170740262
"ZC3","2018-10-01",36.23689779337217
"ZS2","2018-10-01",1.822786351606748
"ZS1","2018-10-01",3.2370783410896316
"ZC2","2018-10-01",26.175239476750214
"ZC4","2018-10-01",33.39688455199892
"ZS3","2018-10-01",5.8285356273871685
"ZC1","2018-10-11",137.4691485492716
"ZC3","2018-10-11",40.91937926560786
"ZS2","2018-10-11",1.8109500765963147
"ZS1","2018-10-11",3.2747187869162553
"ZC2","2018-10-11",27.21881140710845
"ZC4","2018-10-11",32.953243515318064
"ZS3","2018-10-11",6.240446272432199
"ZC1","2018-10-16",143.32431598748133
"ZC3","2018-10-16",38.46245369311713
"ZS2","2018-10-16",1.3493353511894108
"ZS1","2018-10-16",2.9108611439255605
"ZC2","2018-10-16",25.09483559590874
"ZC4","2018-10-16",30.735038331913746
"ZS3","2018-10-16",6.075682014414187
"ZC1","2018-10-21",142.3392311065727
"ZC3","2018-10-21",29.361913231783777
"ZS2","2018-10-21",0.7456853256573059
"ZS1","2018-10-21",3.2998124174673373
"ZC2","2018-10-21",25.205331447358436
"ZC4","2018-10-21",29.775535624673736
"ZS3","2018-10-21",5.334242853333134
"ZC1","2018-10-26",145.00670814363988
"ZC3","2018-10-26",27.6982551087071
"ZS2","2018-10-26",0.6154863005425383
"ZS1","2018-10-26",3.42528057022275
"ZC2","2018-10-26",24.726516091076416
"ZC4","2018-10-26",29.259673954114596
"ZS3","2018-10-26",5.313647321080882
"ZC1","2018-10-31",145.50478476881838
"ZC3","2018-10-31",30.022969439628817
"ZS2","2018-10-31",0.7811941506886064
"ZS1","2018-10-31",3.6511232451824913
"ZC2","2018-10-31",23.449675140991044
"ZC4","2018-10-31",28.568419315565347
"ZS3","2018-10-31",5.025309869549361
"ZC1","2018-11-10",117.62356212826967
"ZC3","2018-11-10",28.37032892001622
"ZS2","2018-11-10",0.46161472540690374
"ZS1","2018-11-10",3.5883891688047855
"ZC2","2018-11-10",23.486507091474277
"ZC4","2018-11-10",25.628007793378227
"ZS3","2018-11-10",4.8811411437836005
"ZC1","2018-11-15",122.4272344688803
"ZC3","2018-11-15",28.26015288537538
"ZS2","2018-11-15",0.4261059003756034
"ZS1","2018-11-15",3.538201907702621
"ZC2","2018-11-15",22.06233833945597
"ZC4","2018-11-15",22.522520536612184
"ZS3","2018-11-15",4.469230498738571
"ZC1","2018-11-20",115.9301016026627
"ZC3","2018-11-20",25.693051278243818
"ZS2","2018-11-20",0.26039805022953544
"ZS1","2018-11-20",3.42528057022275
"ZC2","2018-11-20",20.58906032012669
"ZC4","2018-11-20",20.92334935787884
"ZS3","2018-11-20",4.345657305225062
"ZC1","2018-11-25",115.96330671100795
"ZC3","2018-11-25",30.133145474269654
"ZS2","2018-11-25",0.29590687526083576
"ZS1","2018-11-25",3.6762168757335743
"ZC2","2018-11-25",20.51539641916023
"ZC4","2018-11-25",20.386853220497333
"ZS3","2018-11-25",4.160297514954799
"ZC1","2018-12-05",114.98929019954772
"ZC3","2018-12-05",29.28479000753519
"ZS2","2018-12-05",0.165707850146068
"ZS1","2018-12-05",3.4127337549472085
"ZC2","2018-12-05",18.452807192099232
"ZC4","2018-12-05",19.33449541255668
"ZS3","2018-12-05",3.5012404828827517
"ZC1","2018-12-10",111.08215578425845
"ZC3","2018-12-10",30.000934232700647
"ZS2","2018-12-10",0.2012166751773683
"ZS1","2018-12-10",3.6762168757335743
"ZC2","2018-12-10",16.783092103526048
"ZC4","2018-12-10",18.63292354059625
"ZS3","2018-12-10",3.3364762248647404
"ZC1","2018-12-15",115.36561476079372
"ZC3","2018-12-15",35.99451051716233
"ZS2","2018-12-15",0.3905970753443032
"ZS1","2018-12-15",3.902059550693316
"ZC2","2018-12-15",17.532008430018433
"ZC4","2018-12-15",20.541611721665074
"ZS3","2018-12-15",3.006947708828716
"ZC1","2018-12-20",109.80929329769111
"ZC3","2018-12-20",30.474691181656258
"ZS2","2018-12-20",0.17754412515650142
"ZS1","2018-12-20",3.6762168757335743
"ZC2","2018-12-20",17.200520875669344
"ZC4","2018-12-20",17.35358659760957
"ZS3","2018-12-20",2.5126549347746807
"ZC1","2018-12-25",112.6760009848297
"ZC3","2018-12-25",34.65036289454409
"ZS2","2018-12-25",0.2130529501878017
"ZS1","2018-12-25",4.040074518724269
"ZC2","2018-12-25",18.244092806027588
"ZC4","2018-12-25",17.63215189971151
"ZS3","2018-12-25",2.2449130154954116
"ZC1","2019-01-09",110.8386516563934
"ZC3","2019-01-09",36.90897160468129
"ZS2","2019-01-09",0.07101765006260058
"ZS1","2019-01-09",3.362546493845044
"ZC2","2019-01-09",18.415975241616003
"ZC4","2019-01-09",16.600428558593226
"ZS3","2019-01-09",1.070967677117077
"ZC1","2019-01-19",103.46711760375129
"ZC3","2019-01-19",11.293043550686068
"ZS2","2019-01-19",0.047345100041733715
"ZS1","2019-01-19",3.5883891688047855
"ZC2","2019-01-19",13.480493876862916
"ZC4","2019-01-19",16.54884239153731
"ZS3","2019-01-19",0.1029776612612574
"ZC1","2019-01-29",131.03842589974448
"ZC3","2019-01-29",69.19054975444732
"ZS2","2019-01-29",3.976988403505632
"ZS1","2019-01-29",7.917040438866502
"ZC2","2019-01-29",37.4703709582747
"ZC4","2019-01-29",28.898570784723194
"ZS3","2019-01-29",3.89255559567553
"ZC1","2019-02-13",137.9340200661049
"ZC3","2019-02-13",108.56746453508343
"ZS2","2019-02-13",5.267142379642876
"ZS1","2019-02-13",16.775092023398596
"ZC2","2019-02-13",74.00766583764084
"ZC4","2019-02-13",57.054300763841226
"ZS3","2019-02-13",11.574689125765332
"ZC1","2019-02-18",133.96047543412513
"ZC3","2019-02-18",104.30365199448293
"ZS2","2019-02-18",4.994908054402907
"ZS1","2019-02-18",15.758799986079756
"ZC2","2019-02-18",67.9672259583908
"ZC4","2019-02-18",41.8363814823465
"ZS3","2019-02-18",8.114639707387084
"ZC1","2019-02-23",135.49897878745435
"ZC3","2019-02-23",101.89079683584855
"ZS2","2019-02-23",5.077761979475941
"ZS1","2019-02-23",15.796440431906381
"ZC2","2019-02-23",66.81315817658286
"ZC4","2019-02-23",36.1206341725512
"ZS3","2019-02-23",5.5401981758556484
"ZC1","2019-02-28",131.2376565498159
"ZC3","2019-02-28",88.84595433437313
"ZS2","2019-02-28",4.083514878599533
"ZS1","2019-02-28",14.679773872383214
"ZC2","2019-02-28",60.981432683404456
"ZC4","2019-02-28",27.18591003846684
"ZS3","2019-02-28",4.757567950270092
"ZC1","2019-03-05",132.51051903638324
"ZC3","2019-03-05",86.43309917573873
"ZS2","2019-03-05",3.787608003338697
"ZS1","2019-03-05",14.516665273801177
"ZC2","2019-03-05",58.39091883275047
"ZC4","2019-03-05",27.04146877071028
"ZS3","2019-03-05",4.922332208288104
"ZC1","2019-03-10",133.08607424770065
"ZC3","2019-03-10",70.4465565493529
"ZS2","2019-03-10",3.4680285780569946
"ZS1","2019-03-10",12.65973661302108
"ZC2","2019-03-10",52.289092369361704
"ZC4","2019-03-10",25.514518225855216
"ZS3","2019-03-10",4.922332208288104
"ZC1","2019-03-15",133.03073240045856
"ZC3","2019-03-15",69.85160596229237
"ZS2","2019-03-15",3.527209953109162
"ZS1","2019-03-15",12.120223556172808
"ZC2","2019-03-15",50.766705082721444
"ZC4","2019-03-15",24.94707038824016
"ZS3","2019-03-15",4.7369724180178405
"ZC1","2019-03-20",128.21599169039956
"ZC3","2019-03-20",63.85802967783068
"ZS2","2019-03-20",2.6986707023788217
"ZS1","2019-03-20",10.489137570352451
"ZC2","2019-03-20",45.254189827064394
"ZC4","2019-03-20",25.1018288894079
"ZS3","2019-03-20",4.675185821261086
"ZC1","2019-03-25",129.83197362986763
"ZC3","2019-03-25",66.95397625123829
"ZS2","2019-03-25",2.734179527410122
"ZS1","2019-03-25",10.57696527728124
"ZC2","2019-03-25",44.17378594622292
"ZC4","2019-03-25",26.154186697348553
"ZS3","2019-03-25",4.839950079279098
"ZC1","2019-03-30",133.99368054247037
"ZC3","2019-03-30",72.40768996595985
"ZS2","2019-03-30",3.894134478432598
"ZS1","2019-03-30",12.245691708928218
"ZC2","2019-03-30",46.887072965154346
"ZC4","2019-03-30",27.897799143838455
"ZS3","2019-03-30",5.2518607243241275
"ZC1","2019-04-09",128.59231625164554
"ZC3","2019-04-09",67.05313468241503
"ZS2","2019-04-09",1.6925873264919804
