id,date,savi,tipo,id_zona,mean_ndvi
2,2018-11-30,0.26951976478275075,bs,ZS3,0.24044239644649304
2,2018-12-05,0.19109416018624004,bs,ZS3,0.24044239644649304
2,2018-12-10,0.2552104899930987,bs,ZS3,0.24044239644649304
2,2018-12-15,0.1499308720364586,bs,ZS3,0.24044239644649304
2,2018-12-20,0.26798935398015966,bs,ZS3,0.24044239644649304
2,2018-12-25,0.19371727748691095,bs,ZS3,0.24044239644649304
2,2019-01-09,0.30515516799179276,bs,ZS3,0.24044239644649304
2,2019-01-29,0.3415231909809448,bs,ZS3,0.24044239644649304
2,2019-02-13,0.41234551755705223,bs,ZS3,0.24044239644649304
2,2019-02-18,0.3717563339672413,bs,ZS3,0.24044239644649304
2,2019-02-23,0.38684658553502743,bs,ZS3,0.24044239644649304
2,2019-02-28,0.37502259172239294,bs,ZS3,0.24044239644649304
2,2019-03-05,0.38268751140580326,bs,ZS3,0.24044239644649304
2,2019-03-10,0.3651129539605376,bs,ZS3,0.24044239644649304
2,2019-03-15,0.354234383310679,bs,ZS3,0.24044239644649304
2,2019-03-20,0.31627378585629085,bs,ZS3,0.24044239644649304
2,2019-03-25,0.3441448785884819,bs,ZS3,0.24044239644649304
2,2019-03-30,0.26877654313805344,bs,ZS3,0.24044239644649304
2,2019-04-04,0.3317634106061533,bs,ZS3,0.24044239644649304
2,2019-04-09,0.29030104056535533,bs,ZS3,0.24044239644649304
2,2019-04-14,0.3216259981015132,bs,ZS3,0.24044239644649304
2,2019-04-19,0.2842941271813712,bs,ZS3,0.24044239644649304
2,2019-04-24,0.27224228952486806,bs,ZS3,0.24044239644649304
2,2019-04-29,0.24198569166075037,bs,ZS3,0.24044239644649304
2,2019-05-04,0.2738923270715811,bs,ZS3,0.24044239644649304
2,2019-05-09,0.20668929823585064,bs,ZS3,0.24044239644649304
2,2019-05-14,0.2556714687862229,bs,ZS3,0.24044239644649304
2,2019-05-19,0.241236781362392,bs,ZS3,0.24044239644649304
2,2019-05-24,0.2388447184812591,bs,ZS3,0.24044239644649304
2,2019-05-29,0.2110173752723616,bs,ZS3,0.24044239644649304
2,2019-06-03,0.234712378440745,bs,ZS3,0.24044239644649304
2,2019-06-08,0.22435094976323955,bs,ZS3,0.24044239644649304
2,2019-06-18,0.20679193059030185,bs,ZS3,0.24044239644649304
2,2019-06-23,0.1955991545173703,bs,ZS3,0.24044239644649304
2,2019-06-28,0.19138176262972137,bs,ZS3,0.24044239644649304
2,2019-07-03,0.19500250431298344,bs,ZS3,0.24044239644649304
2,2019-07-08,0.2079629124625034,bs,ZS3,0.24044239644649304
2,2019-07-18,0.17904488100942342,bs,ZS3,0.24044239644649304
2,2019-07-28,0.18049886621315192,bs,ZS3,0.24044239644649304
2,2019-08-02,0.16274755577839056,bs,ZS3,0.24044239644649304
2,2019-08-07,0.1629412057549659,bs,ZS3,0.24044239644649304
2,2019-08-12,0.162942134083173,bs,ZS3,0.24044239644649304
2,2019-08-17,0.15077562460735514,bs,ZS3,0.24044239644649304
2,2019-08-22,0.17123116206879288,bs,ZS3,0.24044239644649304
2,2019-08-27,0.16592754995266332,bs,ZS3,0.24044239644649304
2,2019-09-01,0.17623849188952212,bs,ZS3,0.24044239644649304
2,2019-09-06,0.1512093854101289,bs,ZS3,0.24044239644649304
2,2019-09-11,0.19474858595817549,bs,ZS3,0.24044239644649304
2,2019-09-16,0.17596871667259154,bs,ZS3,0.24044239644649304
2,2019-09-21,0.17512119546204208,bs,ZS3,0.24044239644649304
2,2019-09-26,0.17500613798183157,bs,ZS3,0.24044239644649304
2,2019-10-06,0.21177157879363223,bs,ZS3,0.24044239644649304
2,2019-10-11,0.19703780816732125,bs,ZS3,0.24044239644649304
2,2019-10-16,0.1990907812719689,bs,ZS3,0.24044239644649304
2,2019-10-21,0.2134656272147413,bs,ZS3,0.24044239644649304
2,2019-10-26,0.2353023320765256,bs,ZS3,0.24044239644649304
2,2019-11-05,0.2667089781770249,bs,ZS3,0.24044239644649304
2,2019-11-10,0.2385302977924836,bs,ZS3,0.24044239644649304
2,2019-11-15,0.28570011408164275,bs,ZS3,0.24044239644649304
2,2019-11-20,0.27854163448169317,bs,ZS3,0.24044239644649304
2,2019-11-25,0.31643815274959164,bs,ZS3,0.24044239644649304
2,2019-11-30,0.3170900123304562,bs,ZS3,0.24044239644649304
2,2019-12-05,0.2337050416208575,bs,ZS3,0.24044239644649304
2,2019-12-10,0.3175198696746804,bs,ZS3,0.24044239644649304
2,2019-12-15,0.28935651684866665,bs,ZS3,0.24044239644649304
2,2019-12-20,0.27913003709538087,bs,ZS3,0.24044239644649304
2,2019-12-25,0.3096577946768061,bs,ZS3,0.24044239644649304
2,2019-12-30,0.32630201517927243,bs,ZS3,0.24044239644649304
2,2020-01-04,0.3096704092720029,bs,ZS3,0.24044239644649304
2,2020-01-09,0.3333507552396383,bs,ZS3,0.24044239644649304
2,2020-01-14,0.2902881536819637,bs,ZS3,0.24044239644649304
2,2020-01-19,0.3593436645396536,bs,ZS3,0.24044239644649304
2,2020-01-24,0.3818115099993884,bs,ZS3,0.24044239644649304
2,2020-01-29,0.36927406326541246,bs,ZS3,0.24044239644649304
2,2020-02-03,0.35320038415908706,bs,ZS3,0.24044239644649304
2,2020-02-13,0.3492363232435435,bs,ZS3,0.24044239644649304
2,2020-02-18,0.37057891958472633,bs,ZS3,0.24044239644649304
2,2020-02-23,0.3981292019877229,bs,ZS3,0.24044239644649304
2,2020-02-28,0.38598924917634825,bs,ZS3,0.24044239644649304
2,2020-03-04,0.3722365038560411,bs,ZS3,0.24044239644649304
2,2020-03-14,0.374524140431446,bs,ZS3,0.24044239644649304
2,2020-03-19,0.33908974430393846,bs,ZS3,0.24044239644649304
2,2020-03-24,0.33610810194423857,bs,ZS3,0.24044239644649304
2,2020-03-29,0.3641559617452323,bs,ZS3,0.24044239644649304
2,2020-04-13,0.30981449183446963,bs,ZS3,0.24044239644649304
2,2020-04-18,0.3013608788325955,bs,ZS3,0.24044239644649304
2,2020-04-23,0.294927188350136,bs,ZS3,0.24044239644649304
2,2020-04-28,0.2810062092023563,bs,ZS3,0.24044239644649304
2,2020-05-08,0.2501200192030725,bs,ZS3,0.24044239644649304
2,2020-05-13,0.25426143859834294,bs,ZS3,0.24044239644649304
2,2020-05-18,0.26352539843291933,bs,ZS3,0.24044239644649304
2,2020-05-23,0.2368963875813191,bs,ZS3,0.24044239644649304
2,2020-05-28,0.23780585319046857,bs,ZS3,0.24044239644649304
2,2020-06-02,0.2221987426699773,bs,ZS3,0.24044239644649304
2,2020-06-12,0.18624735212644616,bs,ZS3,0.24044239644649304
2,2020-06-22,0.20176963185337335,bs,ZS3,0.24044239644649304
2,2020-06-27,0.1984974510330024,bs,ZS3,0.24044239644649304
2,2020-07-02,0.20290230629696812,bs,ZS3,0.24044239644649304
2,2020-07-07,0.18899829870598545,bs,ZS3,0.24044239644649304
2,2020-07-12,0.1772385194286592,bs,ZS3,0.24044239644649304
2,2020-07-17,0.1595574750044371,bs,ZS3,0.24044239644649304
2,2020-07-22,0.14191065426024263,bs,ZS3,0.24044239644649304
2,2020-07-27,0.16594641313742436,bs,ZS3,0.24044239644649304
2,2020-08-01,0.17229679893789643,bs,ZS3,0.24044239644649304
2,2020-08-06,0.17142006844898566,bs,ZS3,0.24044239644649304
2,2020-08-11,0.15241003053205868,bs,ZS3,0.24044239644649304
2,2020-08-16,0.1308838719197285,bs,ZS3,0.24044239644649304
2,2020-08-21,0.16257893963871345,bs,ZS3,0.24044239644649304
2,2020-09-05,0.1750674846625767,bs,ZS3,0.24044239644649304
2,2020-09-10,0.16224474206854408,bs,ZS3,0.24044239644649304
2,2020-09-15,0.1542328669670382,bs,ZS3,0.24044239644649304
2,2020-09-20,0.16774062610989904,bs,ZS3,0.24044239644649304
2,2020-09-25,0.1542806621150351,bs,ZS3,0.24044239644649304
2,2020-09-30,0.17360818959472726,bs,ZS3,0.24044239644649304
2,2020-10-05,0.16659404502541758,bs,ZS3,0.24044239644649304
2,2020-10-10,0.20298606818506015,bs,ZS3,0.24044239644649304
2,2020-10-15,0.21237659523236213,bs,ZS3,0.24044239644649304
2,2020-10-20,0.23836287649517224,bs,ZS3,0.24044239644649304
2,2020-10-25,0.224271118863693,bs,ZS3,0.24044239644649304
2,2020-10-30,0.2571145405634999,bs,ZS3,0.24044239644649304
2,2020-11-09,0.28358493261583884,bs,ZS3,0.24044239644649304
2,2020-11-14,0.27296298074614683,bs,ZS3,0.24044239644649304
2,2020-11-19,0.3017015394881083,bs,ZS3,0.24044239644649304
2,2020-11-29,0.2762902019446522,bs,ZS3,0.24044239644649304
2,2020-12-04,0.2720474599930206,bs,ZS3,0.24044239644649304
2,2020-12-09,0.2831703400963363,bs,ZS3,0.24044239644649304
2,2020-12-24,0.2706897458830957,bs,ZS3,0.24044239644649304
2,2020-12-29,0.31702028805947036,bs,ZS3,0.24044239644649304
2,2021-01-08,0.3536604987932422,bs,ZS3,0.24044239644649304
2,2021-01-13,0.308525452576203,bs,ZS3,0.24044239644649304
2,2021-01-18,0.2938055858948354,bs,ZS3,0.24044239644649304
2,2021-01-28,0.33901002705713834,bs,ZS3,0.24044239644649304
2,2021-02-07,0.3553156411210977,bs,ZS3,0.24044239644649304
2,2021-02-12,0.3219488766743156,bs,ZS3,0.24044239644649304
2,2021-02-17,0.3444705882352941,bs,ZS3,0.24044239644649304
2,2021-02-22,0.29803510610427036,bs,ZS3,0.24044239644649304
2,2021-02-27,0.3314708299096138,bs,ZS3,0.24044239644649304
2,2021-03-04,0.31210952355082305,bs,ZS3,0.24044239644649304
2,2021-03-09,0.32850398827934235,bs,ZS3,0.24044239644649304
2,2021-03-14,0.30366234192806696,bs,ZS3,0.24044239644649304
2,2021-03-24,0.32335708630245447,bs,ZS3,0.24044239644649304
2,2021-03-29,0.2815216818588967,bs,ZS3,0.24044239644649304
2,2021-04-03,0.30925589836660616,bs,ZS3,0.24044239644649304
2,2021-04-08,0.2925796161690111,bs,ZS3,0.24044239644649304
2,2021-04-13,0.29629436597696357,bs,ZS3,0.24044239644649304
2,2021-04-18,0.31988245788948944,bs,ZS3,0.24044239644649304
2,2021-04-28,0.253299845027521,bs,ZS3,0.24044239644649304
2,2021-05-03,0.26653974297953353,bs,ZS3,0.24044239644649304
2,2021-05-08,0.2423438246377581,bs,ZS3,0.24044239644649304
2,2021-05-18,0.28507642108878584,bs,ZS3,0.24044239644649304
2,2021-05-23,0.26644022495684616,bs,ZS3,0.24044239644649304
2,2021-06-02,0.25784868759650026,bs,ZS3,0.24044239644649304
2,2021-06-07,0.2310408609382882,bs,ZS3,0.24044239644649304
2,2021-06-12,0.23920873275336615,bs,ZS3,0.24044239644649304
2,2021-06-17,0.22337020607557975,bs,ZS3,0.24044239644649304
2,2021-07-02,0.17618819011041767,bs,ZS3,0.24044239644649304
2,2021-07-07,0.2062722442874091,bs,ZS3,0.24044239644649304
2,2021-07-22,0.2096729102599944,bs,ZS3,0.24044239644649304
2,2021-07-27,0.18549606381314843,bs,ZS3,0.24044239644649304
2,2021-08-06,0.20239687550157828,bs,ZS3,0.24044239644649304
2,2021-08-16,0.17559997944395908,bs,ZS3,0.24044239644649304
2,2021-08-21,0.16967175219602404,bs,ZS3,0.24044239644649304
2,2021-08-26,0.17682656826568266,bs,ZS3,0.24044239644649304
2,2021-08-31,0.1773841546972542,bs,ZS3,0.24044239644649304
2,2021-09-05,0.1628646127031322,bs,ZS3,0.24044239644649304
2,2021-09-10,0.1744917361415826,bs,ZS3,0.24044239644649304
2,2021-09-15,0.16556357302811645,bs,ZS3,0.24044239644649304
2,2021-09-25,0.18911954187544736,bs,ZS3,0.24044239644649304
2,2021-09-30,0.18033331750629125,bs,ZS3,0.24044239644649304
2,2021-10-05,0.19509579972961633,bs,ZS3,0.24044239644649304
2,2021-10-10,0.20108214002518776,bs,ZS3,0.24044239644649304
2,2021-10-15,0.20186377963546664,bs,ZS3,0.24044239644649304
2,2021-10-20,0.20366334338047765,bs,ZS3,0.24044239644649304
2,2021-10-25,0.22396248534583824,bs,ZS3,0.24044239644649304
2,2021-10-30,0.23134223471539,bs,ZS3,0.24044239644649304
2,2021-11-04,0.24167018135807675,bs,ZS3,0.24044239644649304
2,2021-11-09,0.2443649710601854,bs,ZS3,0.24044239644649304
2,2021-11-14,0.270020964360587,bs,ZS3,0.24044239644649304
2,2021-11-19,0.2663799283154122,bs,ZS3,0.24044239644649304
2,2021-11-24,0.2707576115175832,bs,ZS3,0.24044239644649304
2,2021-11-29,0.28398791540785495,bs,ZS3,0.24044239644649304
2,2021-12-04,0.2733841238633571,bs,ZS3,0.24044239644649304
2,2021-12-09,0.3020305841062923,bs,ZS3,0.24044239644649304
2,2021-12-14,0.2974043114826221,bs,ZS3,0.24044239644649304
2,2021-12-29,0.4549221412818285,bs,ZS3,0.24044239644649304
2,2022-01-03,0.4035453597497393,bs,ZS3,0.24044239644649304
2,2022-01-08,0.3209054593874833,bs,ZS3,0.24044239644649304
2,2022-01-18,0.4513952992970248,bs,ZS3,0.24044239644649304
2,2022-01-23,0.41560024375380866,bs,ZS3,0.24044239644649304
2,2022-01-28,0.38516992790937177,bs,ZS3,0.24044239644649304
2,2022-02-02,0.3744754546060082,bs,ZS3,0.24044239644649304
2,2022-02-07,0.40488601394209633,bs,ZS3,0.24044239644649304
2,2022-02-12,0.3991661046048195,bs,ZS3,0.24044239644649304
2,2022-02-17,0.3866900834221916,bs,ZS3,0.24044239644649304
2,2022-02-22,0.3880507302999339,bs,ZS3,0.24044239644649304
2,2022-02-27,0.3652414641648723,bs,ZS3,0.24044239644649304
2,2022-03-04,0.37844595861724073,bs,ZS3,0.24044239644649304
2,2022-03-09,0.40130383000062686,bs,ZS3,0.24044239644649304
2,2022-03-14,0.37236962488563585,bs,ZS3,0.24044239644649304
2,2022-03-19,0.36563223165015135,bs,ZS3,0.24044239644649304
2,2022-03-24,0.34621400845837436,bs,ZS3,0.24044239644649304
2,2022-03-29,0.3324963503649635,bs,ZS3,0.24044239644649304
2,2022-04-03,0.24405439405738932,bs,ZS3,0.24044239644649304
2,2022-04-08,0.3131877628622458,bs,ZS3,0.24044239644649304
2,2022-04-13,0.3158160687215766,bs,ZS3,0.24044239644649304
2,2022-04-18,0.30568278201865984,bs,ZS3,0.24044239644649304
2,2022-04-23,0.27669986758017157,bs,ZS3,0.24044239644649304
2,2022-04-28,0.2701858246998849,bs,ZS3,0.24044239644649304
2,2022-05-03,0.27430768373544323,bs,ZS3,0.24044239644649304
2,2022-05-08,0.2557691248554277,bs,ZS3,0.24044239644649304
2,2022-05-13,0.24787670847629223,bs,ZS3,0.24044239644649304
2,2022-05-18,0.2339951047049225,bs,ZS3,0.24044239644649304
2,2022-05-23,0.23962952568060625,bs,ZS3,0.24044239644649304
2,2022-05-28,0.225037012666557,bs,ZS3,0.24044239644649304
2,2022-06-02,0.2199924065737376,bs,ZS3,0.24044239644649304
2,2022-06-07,0.23252512634149108,bs,ZS3,0.24044239644649304
2,2022-06-12,0.22280029729575207,bs,ZS3,0.24044239644649304
2,2022-06-17,0.21930158040514852,bs,ZS3,0.24044239644649304
2,2022-06-22,0.17771069431385164,bs,ZS3,0.24044239644649304
2,2022-07-02,0.21346696937814935,bs,ZS3,0.24044239644649304
2,2022-07-07,0.1822752313205327,bs,ZS3,0.24044239644649304
2,2022-07-12,0.20113468986961977,bs,ZS3,0.24044239644649304
2,2022-07-17,0.19051060973720896,bs,ZS3,0.24044239644649304
2,2022-07-27,0.18185214589268203,bs,ZS3,0.24044239644649304
2,2022-08-01,0.18249801113762928,bs,ZS3,0.24044239644649304
2,2022-08-06,0.17860637585620848,bs,ZS3,0.24044239644649304
2,2022-08-11,0.17276453620768178,bs,ZS3,0.24044239644649304
2,2022-08-16,0.18110633998484463,bs,ZS3,0.24044239644649304
2,2022-08-21,0.17225757190124713,bs,ZS3,0.24044239644649304
2,2022-08-26,0.1778044751464184,bs,ZS3,0.24044239644649304
2,2022-08-31,0.1773841546972542,bs,ZS3,0.24044239644649304
2,2022-09-05,0.15957919691806194,bs,ZS3,0.24044239644649304
2,2022-09-10,0.1596241772597096,bs,ZS3,0.24044239644649304
2,2022-09-15,0.1786144723521188,bs,ZS3,0.24044239644649304
2,2022-09-20,0.1672064581621308,bs,ZS3,0.24044239644649304
2,2022-09-25,0.1675857431069267,bs,ZS3,0.24044239644649304
2,2022-09-30,0.16476534296028883,bs,ZS3,0.24044239644649304
2,2022-10-05,0.15327553433167973,bs,ZS3,0.24044239644649304
2,2022-10-10,0.17221617013214607,bs,ZS3,0.24044239644649304
2,2022-10-15,0.17568258988790175,bs,ZS3,0.24044239644649304
2,2022-10-20,0.1865270698443312,bs,ZS3,0.24044239644649304
2,2022-10-25,0.1846602751146311,bs,ZS3,0.24044239644649304
2,2022-10-30,0.2006988120195667,bs,ZS3,0.24044239644649304
2,2022-11-04,0.20239465807045823,bs,ZS3,0.24044239644649304
2,2022-11-09,0.207678960715398,bs,ZS3,0.24044239644649304
2,2022-11-14,0.21751504689030937,bs,ZS3,0.24044239644649304
2,2022-11-19,0.23812858943829668,bs,ZS3,0.24044239644649304
2,2022-11-24,0.23095589284864632,bs,ZS3,0.24044239644649304
2,2022-11-29,0.28546738432669994,bs,ZS3,0.24044239644649304
2,2022-12-04,0.2917305884099569,bs,ZS3,0.24044239644649304
2,2022-12-09,0.2629964729335992,bs,ZS3,0.24044239644649304
2,2022-12-14,0.3331228110466785,bs,ZS3,0.24044239644649304
2,2022-12-19,0.3243158060618795,bs,ZS3,0.24044239644649304
2,2022-12-24,0.3160910639615921,bs,ZS3,0.24044239644649304
2,2022-12-29,0.3076765294087483,bs,ZS3,0.24044239644649304
2,2023-01-03,0.303433671154137,bs,ZS3,0.24044239644649304
2,2023-01-08,0.3571228030770958,bs,ZS3,0.24044239644649304
2,2023-01-13,0.3069471066673574,bs,ZS3,0.24044239644649304
2,2023-01-18,0.28411984612884,bs,ZS3,0.24044239644649304
2,2023-01-23,0.32113669141605683,bs,ZS3,0.24044239644649304
2,2023-01-28,0.2891331420217662,bs,ZS3,0.24044239644649304
2,2023-02-02,0.31884860226958206,bs,ZS3,0.24044239644649304
2,2023-02-12,0.3078373731210827,bs,ZS3,0.24044239644649304
2,2023-02-17,0.2956069302150941,bs,ZS3,0.24044239644649304
2,2023-02-22,0.29295700342917436,bs,ZS3,0.24044239644649304
2,2023-02-27,0.27701284741772025,bs,ZS3,0.24044239644649304
2,2023-03-04,0.27981723648968015,bs,ZS3,0.24044239644649304
2,2023-03-09,0.28129409920033455,bs,ZS3,0.24044239644649304
2,2023-03-19,0.27953667953667954,bs,ZS3,0.24044239644649304
2,2023-03-24,0.27807144001281436,bs,ZS3,0.24044239644649304
2,2023-03-29,0.2705561788748197,bs,ZS3,0.24044239644649304
2,2023-04-03,0.29372255231206407,bs,ZS3,0.24044239644649304
2,2023-04-08,0.2452674472584722,bs,ZS3,0.24044239644649304
2,2023-04-13,0.2515129151291513,bs,ZS3,0.24044239644649304
2,2023-04-23,0.23175717927750253,bs,ZS3,0.24044239644649304
2,2023-04-28,0.21581893404721345,bs,ZS3,0.24044239644649304
2,2023-05-08,0.23796610169491525,bs,ZS3,0.24044239644649304
2,2023-05-13,0.24210149009165857,bs,ZS3,0.24044239644649304
2,2023-05-18,0.24488546502729452,bs,ZS3,0.24044239644649304
2,2023-05-23,0.22725241995532391,bs,ZS3,0.24044239644649304
2,2023-05-28,0.1938485396743345,bs,ZS3,0.24044239644649304
2,2023-06-02,0.21133276951395452,bs,ZS3,0.24044239644649304
2,2023-06-07,0.19817802432693776,bs,ZS3,0.24044239644649304
2,2023-06-12,0.18867649204727857,bs,ZS3,0.24044239644649304
2,2023-06-17,0.18002680299796495,bs,ZS3,0.24044239644649304
2,2023-06-22,0.1755573825990231,bs,ZS3,0.24044239644649304
2,2023-06-27,0.1727047868470828,bs,ZS3,0.24044239644649304
2,2023-07-02,0.17756737072104878,bs,ZS3,0.24044239644649304
2,2023-07-07,0.1703309637022739,bs,ZS3,0.24044239644649304
2,2023-07-12,0.18123339393091875,bs,ZS3,0.24044239644649304
2,2023-07-17,0.1644089547982319,bs,ZS3,0.24044239644649304
2,2023-07-22,0.15294556649097438,bs,ZS3,0.24044239644649304
2,2023-07-27,0.1718201490742967,bs,ZS3,0.24044239644649304
2,2023-08-01,0.15759663944871857,bs,ZS3,0.24044239644649304
2,2023-08-06,0.150494954808474,bs,ZS3,0.24044239644649304
2,2023-08-16,0.16968807686846216,bs,ZS3,0.24044239644649304
2,2023-08-21,0.15939620551170197,bs,ZS3,0.24044239644649304
2,2023-08-26,0.16051737775089564,bs,ZS3,0.24044239644649304
2,2023-08-31,0.14979624338376504,bs,ZS3,0.24044239644649304
2,2023-09-05,0.15239029861208467,bs,ZS3,0.24044239644649304
2,2023-09-10,0.15433423106769523,bs,ZS3,0.24044239644649304
2,2023-09-15,0.16882997752602852,bs,ZS3,0.24044239644649304
2,2023-09-20,0.15260193737328226,bs,ZS3,0.24044239644649304
2,2023-09-25,0.15799553143951484,bs,ZS3,0.24044239644649304
2,2023-09-30,0.18589542542228593,bs,ZS3,0.24044239644649304
2,2023-10-05,0.18375182030801815,bs,ZS3,0.24044239644649304
2,2023-10-10,0.20972278023302532,bs,ZS3,0.24044239644649304
2,2023-10-15,0.1852484821227794,bs,ZS3,0.24044239644649304
